season_gu,game_type,ym,game_no,game_key,team,min_total,fg2_m,fg2_a,fg3_m,fg3_a,ft_m,ft_a,reb_off,reb_def,reb,ast,pf,stl,to,blk,pts_for,fg_m,fg_a,fg_pct,fg2_pct,fg3_pct,ft_pct,efg_pct,ts_pct,eff,opponent,pts_against,margin,win,pts
039,1,201902,78,39-1-201902-78,우리은행,200.0,25,47,8,28,16,22,25,30,55,15,20,5,12,4,90,33,75,44.0,53.2,28.6,72.7,49.3,53.1,109,OK저축은행,61,29,True,90
039,1,201902,79,39-1-201902-79,KEB하나,225.0,32,60,6,20,12,14,13,29,42,22,21,7,8,3,94,38,80,47.5,53.3,30.0,85.7,51.2,54.5,116,신한은행,88,6,True,94
039,1,201902,79,39-1-201902-79,신한은행,225.0,31,52,4,17,14,23,5,26,31,19,20,4,12,0,88,35,69,50.7,59.6,23.5,60.9,53.6,55.6,87,KEB하나,94,-6,False,88
039,1,201902,80,39-1-201902-80,KB스타즈,200.0,27,53,5,17,12,17,15,24,39,14,20,2,6,5,81,32,70,45.7,50.9,29.4,70.6,49.3,52.3,92,우리은행,80,1,True,81
039,1,201902,80,39-1-201902-80,우리은행,200.0,27,50,3,17,17,20,11,21,32,14,23,3,3,6,80,30,67,44.8,54.0,17.6,85.0,47.0,52.8,92,KB스타즈,81,-1,False,80
039,1,201902,81,39-1-201902-81,OK저축은행,250.0,19,49,11,32,10,16,15,33,48,15,23,7,13,1,81,30,81,37.0,38.8,34.4,62.5,43.8,46.0,82,삼성생명,89,-8,False,81
039,1,201902,81,39-1-201902-81,삼성생명,250.0,26,57,7,25,16,23,14,33,47,18,19,8,9,7,89,33,82,40.2,45.6,28.0,69.6,44.5,48.3,104,OK저축은행,81,8,True,89
039,1,201902,82,39-1-201902-82,KB스타즈,200.0,21,49,7,22,14,20,14,20,34,14,19,18,9,2,77,28,71,39.4,42.9,31.8,70.0,44.4,48.2,87,KEB하나,61,16,True,77
039,1,201902,82,39-1-201902-82,KEB하나,200.0,16,34,5,17,14,22,9,27,36,17,20,4,22,2,61,21,51,41.2,47.1,29.4,63.6,46.1,50.3,60,KB스타즈,77,-16,False,61
039,1,201902,83,39-1-201902-83,삼성생명,200.0,20,51,6,18,13,14,14,19,33,14,16,8,8,0,71,26,69,37.7,39.2,33.3,92.9,42.0,47.2,74,우리은행,76,-5,False,71
039,1,201902,83,39-1-201902-83,우리은행,200.0,20,38,9,18,9,13,11,25,36,19,18,4,13,3,76,29,56,51.8,52.6,50.0,69.2,59.8,61.6,94,삼성생명,71,5,True,76
039,1,201902,84,39-1-201902-84,OK저축은행,200.0,16,41,14,30,11,16,11,35,46,15,23,5,10,1,85,30,71,42.3,39.0,46.7,68.8,52.1,54.5,96,신한은행,59,26,True,85
039,1,201902,84,39-1-201902-84,신한은행,200.0,15,43,3,20,20,28,10,28,38,10,16,2,10,6,59,18,63,28.6,34.9,15.0,71.4,31.0,39.2,52,OK저축은행,85,-26,False,59
039,1,201902,85,39-1-201902-85,KB스타즈,200.0,16,43,10,24,18,22,11,20,31,12,17,15,12,1,80,26,67,38.8,37.2,41.7,81.8,46.3,52.2,82,삼성생명,84,-4,False,80
039,1,201902,85,39-1-201902-85,삼성생명,200.0,22,35,10,21,10,14,4,25,29,17,20,10,19,3,84,32,56,57.1,62.9,47.6,71.4,66.1,67.6,96,KB스타즈,80,4,True,84
039,1,201902,86,39-1-201902-86,신한은행,200.0,22,51,1,10,19,25,10,23,33,16,16,6,10,3,66,23,61,37.7,43.1,10.0,76.0,38.5,45.8,70,우리은행,90,-24,False,66
039,1,201902,86,39-1-201902-86,우리은행,200.0,18,37,14,31,12,16,12,27,39,25,22,6,8,3,90,32,68,47.1,48.6,45.2,75.0,57.4,60.0,115,신한은행,66,24,True,90
039,1,201902,87,39-1-201902-87,KB스타즈,200.0,22,50,3,20,16,22,18,31,49,14,18,5,10,3,69,25,70,35.7,44.0,15.0,72.7,37.9,43.3,79,OK저축은행,62,7,True,69
039,1,201902,87,39-1-201902-87,OK저축은행,200.0,15,39,8,20,8,15,9,27,36,17,22,5,15,4,62,23,59,39.0,38.5,40.0,53.3,45.8,47.3,66,KB스타즈,69,-7,False,62
039,1,201902,88,39-1-201902-88,KEB하나,200.0,24,48,6,18,8,11,8,30,38,14,17,6,11,1,74,30,66,45.5,50.0,33.3,72.7,50.0,52.2,83,삼성생명,75,-1,False,74
039,1,201902,88,39-1-201902-88,삼성생명,200.0,23,46,8,24,5,8,8,28,36,16,16,8,10,3,75,31,70,44.3,50.0,33.3,62.5,50.0,51.0,86,KEB하나,74,1,True,75
039,1,201902,89,39-1-201902-89,KB스타즈,200.0,22,48,9,17,14,15,9,25,34,22,12,6,8,1,85,31,65,47.7,45.8,52.9,93.3,54.6,59.4,105,신한은행,61,24,True,85
039,1,201902,89,39-1-201902-89,신한은행,200.0,24,54,2,11,7,10,9,24,33,15,18,2,12,3,61,26,65,40.0,44.4,18.2,70.0,41.5,43.9,60,KB스타즈,85,-24,False,61
039,1,201902,90,39-1-201902-90,KEB하나,200.0,16,38,9,16,23,27,7,23,30,16,20,7,13,1,82,25,54,46.3,42.1,56.2,85.2,54.6,62.2,90,우리은행,86,-4,False,82
039,1,201902,90,39-1-201902-90,우리은행,200.0,20,51,10,22,16,24,19,22,41,14,21,6,9,4,86,30,73,41.1,39.2,45.5,66.7,47.9,51.5,91,KEB하나,82,4,True,86
039,1,201902,91,39-1-201902-91,OK저축은행,200.0,22,37,7,29,19,24,7,29,36,19,16,8,11,2,84,29,66,43.9,59.5,24.1,79.2,49.2,54.9,96,삼성생명,69,15,True,84
039,1,201902,91,39-1-201902-91,삼성생명,200.0,21,47,5,27,12,14,16,29,45,8,24,8,17,1,69,26,74,35.1,44.7,18.5,85.7,38.5,43.0,64,OK저축은행,84,-15,False,69
039,1,201902,92,39-1-201902-92,KB스타즈,200.0,22,53,5,14,15,20,17,25,42,12,18,7,11,3,74,27,67,40.3,41.5,35.7,75.0,44.0,48.8,82,우리은행,59,15,True,74
039,1,201902,92,39-1-201902-92,우리은행,200.0,16,41,5,24,12,17,15,23,38,12,15,6,9,3,59,21,65,32.3,39.0,20.8,70.6,36.2,40.7,60,KB스타즈,74,-15,False,59
039,1,201902,93,39-1-201902-93,삼성생명,200.0,22,44,6,19,13,17,8,19,27,17,16,9,14,0,75,28,63,44.4,50.0,31.6,76.5,49.2,53.2,75,신한은행,87,-12,False,75
039,1,201902,93,39-1-201902-93,신한은행,200.0,33,53,2,5,15,19,7,23,30,24,18,8,13,5,87,35,58,60.3,62.3,40.0,78.9,62.1,65.6,114,삼성생명,75,12,True,87
039,1,201902,94,39-1-201902-94,KEB하나,200.0,18,43,11,21,10,12,12,29,41,15,13,6,13,4,79,29,64,45.3,41.9,52.4,83.3,53.9,57.0,95,OK저축은행,72,7,True,79
039,1,201902,94,39-1-201902-94,OK저축은행,200.0,20,48,8,25,8,9,14,20,34,12,17,8,10,1,72,28,73,38.4,41.7,32.0,88.9,43.8,46.8,71,KEB하나,79,-7,False,72
039,1,201902,95,39-1-201902-95,신한은행,200.0,26,48,3,12,14,18,3,24,27,18,18,3,12,3,75,29,60,48.3,54.2,25.0,77.8,50.8,55.2,79,우리은행,94,-19,False,75
039,1,201902,95,39-1-201902-95,우리은행,200.0,21,42,13,26,13,16,7,31,38,27,19,7,7,0,94,34,68,50.0,50.0,50.0,81.2,59.6,62.6,122,신한은행,75,19,True,94
039,1,201902,96,39-1-201902-96,KB스타즈,200.0,17,36,8,22,20,23,7,28,35,18,18,11,14,1,78,25,58,43.1,47.2,36.4,87.0,50.0,57.3,93,삼성생명,67,11,True,78
039,1,201902,96,39-1-201902-96,삼성생명,200.0,18,38,7,25,10,11,9,23,32,14,15,9,14,2,67,25,63,39.7,47.4,28.0,90.9,45.2,49.4,71,KB스타즈,78,-11,False,67
039,1,201903,97,39-1-201903-97,KEB하나,200.0,23,43,2,20,15,20,8,24,32,15,22,9,14,2,67,25,63,39.7,53.5,10.0,75.0,41.3,46.7,68,우리은행,75,-8,False,67
039,1,201903,97,39-1-201903-97,우리은행,200.0,22,45,3,13,22,26,10,30,40,15,18,7,14,2,75,25,58,43.1,48.9,23.1,84.6,45.7,54.0,88,KEB하나,67,8,True,75
039,1,201903,98,39-1-201903-98,OK저축은행,200.0,13,40,5,21,17,22,10,23,33,10,15,7,16,5,58,18,61,29.5,32.5,23.8,77.3,33.6,41.0,49,신한은행,75,-17,False,58
039,1,201903,98,39-1-201903-98,신한은행,200.0,32,53,1,12,8,10,6,27,33,18,18,6,9,5,75,33,65,50.8,60.4,8.3,80.0,51.5,54.0,94,OK저축은행,58,17,True,75
039,1,201903,99,39-1-201903-99,KB스타즈,200.0,22,37,4,17,15,16,5,23,28,16,15,9,16,3,71,26,54,48.1,59.5,23.5,93.8,51.9,58.2,82,KEB하나,65,6,True,71
039,1,201903,99,39-1-201903-99,KEB하나,200.0,18,44,8,16,5,7,11,20,31,17,19,10,16,0,65,26,60,43.3,40.9,50.0,71.4,50.0,51.5,71,KB스타즈,71,-6,False,65
039,1,201903,100,39-1-201903-100,삼성생명,200.0,21,52,5,24,5,7,15,19,34,10,18,6,6,1,62,26,76,34.2,40.4,20.8,71.4,37.5,39.2,55,우리은행,83,-21,False,62
039,1,201903,100,39-1-201903-100,우리은행,200.0,30,54,4,14,11,16,13,33,46,18,15,4,11,1,83,34,68,50.0,55.6,28.6,68.8,52.9,55.3,102,삼성생명,62,21,True,83
039,1,201903,101,39-1-201903-101,KB스타즈,200.0,21,44,3,17,16,25,15,22,37,8,19,7,15,1,67,24,61,39.3,47.7,17.6,64.0,41.8,46.5,59,OK저축은행,86,-19,False,67
039,1,201903,101,39-1-201903-101,OK저축은행,200.0,18,31,12,27,14,16,5,26,31,23,21,11,13,4,86,30,58,51.7,58.1,44.4,87.5,62.1,66.1,112,KB스타즈,67,19,True,86
039,1,201903,102,39-1-201903-102,KEB하나,200.0,18,44,6,24,8,11,15,31,46,13,21,3,12,6,62,24,68,35.3,40.9,25.0,72.7,39.7,42.6,71,신한은행,52,10,True,62
039,1,201903,102,39-1-201903-102,신한은행,200.0,19,51,1,12,11,16,13,22,35,13,18,7,9,7,52,20,63,31.7,37.3,8.3,68.8,32.5,37.1,57,KEB하나,62,-10,False,52
039,1,201903,103,39-1-201903-103,OK저축은행,200.0,14,40,5,30,9,15,5,29,34,8,22,6,8,1,52,19,70,27.1,35.0,16.7,60.0,30.7,33.9,36,우리은행,83,-31,False,52
039,1,201903,103,39-1-201903-103,우리은행,200.0,24,55,7,24,14,19,20,42,62,21,17,8,10,3,83,31,79,39.2,43.6,29.2,73.7,43.7,47.5,114,OK저축은행,52,31,True,83
039,1,201903,104,39-1-201903-104,KEB하나,200.0,25,48,6,15,19,24,10,26,36,18,19,10,18,1,87,31,63,49.2,52.1,40.0,79.2,54.0,59.1,97,삼성생명,89,-2,False,87
039,1,201903,104,39-1-201903-104,삼성생명,200.0,21,46,10,24,17,22,15,22,37,19,24,9,14,0,89,31,70,44.3,45.7,41.7,77.3,51.4,55.8,96,KEB하나,87,2,True,89
039,1,201903,105,39-1-201903-105,KB스타즈,200.0,19,42,14,32,7,11,12,21,33,25,12,10,3,3,87,33,74,44.6,45.2,43.8,63.6,54.1,55.2,110,신한은행,69,18,True,87
039,1,201903,105,39-1-201903-105,신한은행,200.0,22,41,6,16,7,10,7,26,33,19,18,3,15,4,69,28,57,49.1,53.7,37.5,70.0,54.4,56.2,81,KB스타즈,87,-18,False,69
039,10,201901,1,39-10-201901-1,블루스타,200.0,26,46,16,42,3,4,13,43,56,30,6,7,16,1,103,42,88,47.7,56.5,38.1,75.0,56.8,57.4,134,핑크스타,93,10,True,103
039,10,201901,1,39-10-201901-1,핑크스타,200.0,23,44,15,62,2,6,24,31,55,25,4,13,10,1,93,38,106,35.8,52.3,24.2,33.3,42.9,42.8,105,블루스타,103,-10,False,93
040,1,201910,1,40-1-201910-1,BNK썸,200.0,33,60,3,25,3,9,16,25,41,21,13,11,6,0,78,36,85,42.4,55.0,12.0,33.3,44.1,43.8,90,하나은행,82,-4,False,78
040,1,201910,1,40-1-201910-1,하나은행,200.0,20,39,13,22,3,6,2,33,35,18,13,5,13,1,82,33,61,54.1,51.3,59.1,50.0,64.8,64.4,97,BNK썸,78,4,True,82
040,1,201910,2,40-1-201910-2,KB스타즈,200.0,23,45,3,24,13,17,16,23,39,13,16,6,11,4,68,26,69,37.7,51.1,12.5,76.5,39.9,44.5,72,신한은행,53,15,True,68
040,1,201910,2,40-1-201910-2,신한은행,200.0,17,43,4,13,7,10,9,25,34,18,13,6,10,2,53,21,56,37.5,39.5,30.8,70.0,41.1,43.9,65,KB스타즈,68,-15,False,53
040,1,201910,3,40-1-201910-3,삼성생명,200.0,28,67,3,10,3,4,12,28,40,15,18,8,12,3,68,31,77,40.3,41.8,30.0,75.0,42.2,43.2,75,우리은행,62,6,True,68
040,1,201910,3,40-1-201910-3,우리은행,200.0,15,39,7,24,11,19,11,31,42,17,14,10,14,3,62,22,63,34.9,38.5,29.2,57.9,40.5,43.4,71,삼성생명,68,-6,False,62
040,1,201910,4,40-1-201910-4,BNK썸,200.0,18,38,8,29,4,6,14,18,32,12,20,8,17,1,64,26,67,38.8,47.4,27.6,66.7,44.8,46.0,57,KB스타즈,77,-13,False,64
040,1,201910,4,40-1-201910-4,KB스타즈,200.0,25,49,4,17,15,17,14,22,36,18,12,11,14,0,77,29,66,43.9,51.0,23.5,88.2,47.0,52.4,89,BNK썸,64,13,True,77
040,1,201910,5,40-1-201910-5,우리은행,200.0,19,41,10,26,7,8,7,36,43,20,16,9,9,1,75,29,67,43.3,46.3,38.5,87.5,50.7,53.2,100,하나은행,49,26,True,75
040,1,201910,5,40-1-201910-5,하나은행,200.0,13,37,5,24,8,10,4,27,31,10,7,3,14,2,49,18,61,29.5,35.1,20.8,80.0,33.6,37.5,36,우리은행,75,-26,False,49
040,1,201910,6,40-1-201910-6,삼성생명,200.0,25,47,5,17,8,13,12,23,35,18,18,11,16,3,73,30,64,46.9,53.2,29.4,61.5,50.8,52.4,85,신한은행,66,7,True,73
040,1,201910,6,40-1-201910-6,신한은행,200.0,24,45,4,18,6,8,9,23,32,18,17,8,14,1,66,28,63,44.4,53.3,22.2,75.0,47.6,49.6,74,삼성생명,73,-7,False,66
040,1,201910,7,40-1-201910-7,BNK썸,200.0,16,38,2,24,4,5,7,22,29,14,18,8,15,2,42,18,62,29.0,42.1,8.3,80.0,30.6,32.7,35,우리은행,74,-32,False,42
040,1,201910,7,40-1-201910-7,우리은행,200.0,20,42,10,20,4,6,8,31,39,21,15,5,16,2,74,30,62,48.4,47.6,50.0,66.7,56.5,57.2,91,BNK썸,42,32,True,74
040,1,201910,8,40-1-201910-8,KB스타즈,200.0,17,39,6,27,11,16,10,34,44,16,17,9,8,1,63,23,66,34.8,43.6,22.2,68.8,39.4,43.1,77,삼성생명,43,20,True,63
040,1,201910,8,40-1-201910-8,삼성생명,200.0,16,52,1,15,8,11,15,30,45,13,16,6,14,4,43,17,67,25.4,30.8,6.7,72.7,26.1,29.9,44,KB스타즈,63,-20,False,43
040,1,201910,9,40-1-201910-9,신한은행,200.0,26,48,7,19,14,17,12,23,35,17,15,9,11,0,87,33,67,49.3,54.2,36.8,82.4,54.5,58.4,100,하나은행,75,12,True,87
040,1,201910,9,40-1-201910-9,하나은행,200.0,30,48,2,14,9,12,8,16,24,15,18,10,13,3,75,32,62,51.6,62.5,14.3,75.0,53.2,55.7,81,신한은행,87,-12,False,75
040,1,201910,10,40-1-201910-10,KB스타즈,200.0,19,43,4,23,15,19,9,19,28,17,15,4,6,2,65,23,66,34.8,44.2,17.4,78.9,37.9,43.7,63,우리은행,89,-24,False,65
040,1,201910,10,40-1-201910-10,우리은행,200.0,24,39,11,23,8,11,4,28,32,26,17,5,5,5,89,35,62,56.5,61.5,47.8,72.7,65.3,66.6,122,KB스타즈,65,24,True,89
040,1,201910,11,40-1-201910-11,BNK썸,200.0,17,41,7,33,7,13,13,18,31,15,20,11,10,2,62,24,74,32.4,41.5,21.2,53.8,37.2,38.9,55,삼성생명,84,-22,False,62
040,1,201910,11,40-1-201910-11,삼성생명,200.0,25,50,7,12,13,18,11,32,43,21,16,7,16,1,84,32,62,51.6,50.0,58.3,72.2,57.3,60.1,105,BNK썸,62,22,True,84
040,1,201911,12,40-1-201911-12,신한은행,200.0,17,45,7,18,8,9,12,20,32,16,19,7,11,4,63,24,63,38.1,37.8,38.9,88.9,43.7,47.0,71,우리은행,69,-6,False,63
040,1,201911,12,40-1-201911-12,우리은행,200.0,17,40,6,23,17,18,14,22,36,15,15,5,11,2,69,23,63,36.5,42.5,26.1,94.4,41.3,48.6,75,신한은행,63,6,True,69
040,1,201911,13,40-1-201911-13,삼성생명,200.0,25,58,6,21,15,20,14,25,39,18,22,7,7,1,83,31,79,39.2,43.1,28.6,75.0,43.0,47.3,88,하나은행,89,-6,False,83
040,1,201911,13,40-1-201911-13,하나은행,200.0,23,43,7,21,22,26,8,28,36,16,16,4,12,3,89,30,64,46.9,53.5,33.3,84.6,52.3,59.0,98,삼성생명,83,6,True,89
040,1,201911,14,40-1-201911-14,BNK썸,200.0,20,34,8,23,4,6,4,15,19,18,17,9,12,1,68,28,57,49.1,58.8,34.8,66.7,56.1,57.0,72,신한은행,73,-5,False,68
040,1,201911,14,40-1-201911-14,신한은행,200.0,19,43,8,18,11,13,14,20,34,16,11,9,14,3,73,27,61,44.3,44.2,44.4,84.6,50.8,54.7,85,BNK썸,68,5,True,73
040,1,201911,15,40-1-201911-15,KB스타즈,200.0,21,39,8,30,13,13,11,33,44,21,18,9,12,3,79,29,69,42.0,53.8,26.7,100.0,47.8,52.9,104,하나은행,65,14,True,79
040,1,201911,15,40-1-201911-15,하나은행,200.0,18,45,6,24,11,14,10,27,37,14,14,10,14,0,65,24,69,34.8,40.0,25.0,78.6,39.1,43.2,64,KB스타즈,79,-14,False,65
040,1,201911,16,40-1-201911-16,삼성생명,200.0,13,45,6,25,9,11,8,21,29,13,19,7,11,2,53,19,70,27.1,28.9,24.0,81.8,31.4,35.4,40,우리은행,79,-26,False,53
040,1,201911,16,40-1-201911-16,우리은행,200.0,20,35,8,25,15,18,10,38,48,19,18,8,14,10,79,28,60,46.7,57.1,32.0,83.3,53.3,58.2,115,삼성생명,53,26,True,79
040,1,201911,17,40-1-201911-17,KB스타즈,200.0,24,51,9,20,12,20,13,19,32,19,18,11,8,3,87,33,71,46.5,47.1,45.0,60.0,52.8,54.5,98,신한은행,75,12,True,87
040,1,201911,17,40-1-201911-17,신한은행,200.0,22,42,8,18,7,11,10,21,31,19,21,5,18,7,75,30,60,50.0,52.4,44.4,63.6,56.7,57.8,85,KB스타즈,87,-12,False,75
040,1,201911,18,40-1-201911-18,우리은행,200.0,21,45,4,20,14,21,15,26,41,14,12,7,11,1,68,25,65,38.5,46.7,20.0,66.7,41.5,45.8,73,하나은행,60,8,True,68
040,1,201911,18,40-1-201911-18,하나은행,200.0,19,43,6,20,4,4,8,22,30,16,21,7,11,1,60,25,63,39.7,44.2,30.0,100.0,44.4,46.3,65,우리은행,68,-8,False,60
040,1,201911,19,40-1-201911-19,BNK썸,200.0,21,38,11,24,8,8,6,20,26,24,17,8,12,2,83,32,62,51.6,55.3,45.8,100.0,60.5,63.3,101,삼성생명,72,11,True,83
040,1,201911,19,40-1-201911-19,삼성생명,200.0,22,48,6,20,10,14,15,20,35,20,18,10,13,2,72,28,68,41.2,45.8,30.0,71.4,45.6,48.5,82,BNK썸,83,-11,False,72
040,1,201911,20,40-1-201911-20,KB스타즈,200.0,18,39,9,24,14,18,8,25,33,20,19,8,11,2,77,27,63,42.9,46.2,37.5,77.8,50.0,54.3,89,하나은행,68,9,True,77
040,1,201911,20,40-1-201911-20,하나은행,200.0,19,40,6,21,12,17,9,22,31,10,19,8,11,2,68,25,61,41.0,47.5,28.6,70.6,45.9,49.6,67,KB스타즈,77,-9,False,68
040,1,201912,21,40-1-201912-21,BNK썸,200.0,18,40,7,25,9,15,13,23,36,11,16,8,14,1,66,25,65,38.5,45.0,28.0,60.0,43.8,46.1,62,신한은행,76,-10,False,66
040,1,201912,21,40-1-201912-21,신한은행,200.0,25,54,6,14,8,12,10,22,32,17,16,8,11,3,76,31,68,45.6,46.3,42.9,66.7,50.0,51.9,84,BNK썸,66,10,True,76
040,1,201912,22,40-1-201912-22,KB스타즈,200.0,17,47,5,15,7,8,9,24,33,16,12,3,15,5,56,22,62,35.5,36.2,33.3,87.5,39.5,42.7,57,우리은행,62,-6,False,56
040,1,201912,22,40-1-201912-22,우리은행,200.0,19,50,6,22,6,9,16,23,39,13,15,11,8,4,62,25,72,34.7,38.0,27.3,66.7,38.9,40.8,71,KB스타즈,56,6,True,62
040,1,201912,23,40-1-201912-23,삼성생명,200.0,26,57,4,19,8,11,16,22,38,17,18,7,13,1,72,30,76,39.5,45.6,21.1,72.7,42.1,44.5,73,하나은행,77,-5,False,72
040,1,201912,23,40-1-201912-23,하나은행,200.0,23,45,6,25,13,14,13,28,41,20,12,8,10,1,77,29,70,41.4,51.1,24.0,92.9,45.7,50.6,95,삼성생명,72,5,True,77
040,1,201912,24,40-1-201912-24,BNK썸,200.0,19,48,10,19,7,10,10,22,32,18,20,6,10,3,75,29,67,43.3,39.6,52.6,70.0,50.7,52.5,83,우리은행,70,5,True,75
040,1,201912,24,40-1-201912-24,우리은행,200.0,17,40,7,22,15,17,11,24,35,15,16,6,11,4,70,24,62,38.7,42.5,31.8,88.2,44.4,50.4,79,BNK썸,75,-5,False,70
040,1,201912,25,40-1-201912-25,KB스타즈,200.0,16,36,9,35,10,10,20,25,45,14,13,9,18,3,69,25,71,35.2,44.4,25.7,100.0,41.5,45.8,76,삼성생명,67,2,True,69
040,1,201912,25,40-1-201912-25,삼성생명,200.0,22,39,7,20,2,7,3,16,19,16,18,15,15,1,67,29,59,49.2,56.4,35.0,28.6,55.1,54.0,68,KB스타즈,69,-2,False,67
040,1,201912,26,40-1-201912-26,신한은행,200.0,22,47,7,17,12,13,8,24,32,21,20,6,10,4,77,29,64,45.3,46.8,41.2,92.3,50.8,55.2,94,하나은행,71,6,True,77
040,1,201912,26,40-1-201912-26,하나은행,200.0,19,36,5,25,18,25,14,26,40,13,17,6,11,3,71,24,61,39.3,52.8,20.0,72.0,43.4,49.3,78,신한은행,77,-6,False,71
040,1,201912,27,40-1-201912-27,BNK썸,200.0,27,42,4,21,9,15,6,16,22,21,16,5,8,0,75,31,63,49.2,64.3,19.0,60.0,52.4,53.9,77,KB스타즈,93,-18,False,75
040,1,201912,27,40-1-201912-27,KB스타즈,200.0,25,46,9,18,16,19,10,26,36,25,20,6,14,3,93,34,64,53.1,54.3,50.0,84.2,60.2,64.3,116,BNK썸,75,18,True,93
040,1,201912,28,40-1-201912-28,삼성생명,200.0,20,50,4,15,13,18,8,16,24,14,25,6,7,3,65,24,65,36.9,40.0,26.7,72.2,40.0,44.6,59,신한은행,71,-6,False,65
040,1,201912,28,40-1-201912-28,신한은행,200.0,18,40,5,20,20,24,16,28,44,14,21,5,16,5,71,23,60,38.3,45.0,25.0,83.3,42.5,50.3,82,삼성생명,65,6,True,71
040,1,201912,29,40-1-201912-29,BNK썸,200.0,16,36,7,25,5,8,7,24,31,17,12,5,15,2,58,23,61,37.7,44.4,28.0,62.5,43.4,44.9,57,하나은행,71,-13,False,58
040,1,201912,29,40-1-201912-29,하나은행,200.0,23,46,5,20,10,12,10,28,38,19,14,11,9,1,71,28,66,42.4,50.0,25.0,83.3,46.2,49.8,91,BNK썸,58,13,True,71
040,1,201912,30,40-1-201912-30,신한은행,200.0,18,50,3,14,8,15,10,20,30,14,14,5,11,0,53,21,64,32.8,36.0,21.4,53.3,35.2,37.5,41,우리은행,81,-28,False,53
040,1,201912,30,40-1-201912-30,우리은행,200.0,25,42,7,25,10,11,10,30,40,18,20,7,7,7,81,32,67,47.8,59.5,28.0,90.9,53.0,56.4,110,신한은행,53,28,True,81
040,1,201912,31,40-1-201912-31,KB스타즈,200.0,24,44,4,13,10,12,11,26,37,18,16,6,18,3,70,28,57,49.1,54.5,30.8,83.3,52.6,56.2,85,삼성생명,59,11,True,70
040,1,201912,31,40-1-201912-31,삼성생명,200.0,17,48,6,16,7,8,6,14,20,18,17,11,8,4,59,23,64,35.9,35.4,37.5,87.5,40.6,43.7,62,KB스타즈,70,-11,False,59
040,1,201912,32,40-1-201912-32,BNK썸,200.0,14,46,8,16,8,10,11,17,28,13,20,3,11,0,60,22,62,35.5,30.4,50.0,80.0,41.9,45.2,51,우리은행,73,-13,False,60
040,1,201912,32,40-1-201912-32,우리은행,200.0,23,39,5,19,12,16,9,22,31,14,13,7,6,5,73,28,58,48.3,59.0,26.3,75.0,52.6,56.1,90,BNK썸,60,13,True,73
040,1,201912,33,40-1-201912-33,KB스타즈,200.0,19,38,13,26,3,8,11,26,37,24,16,7,7,0,80,32,64,50.0,50.0,50.0,37.5,60.2,59.2,104,하나은행,58,22,True,80
040,1,201912,33,40-1-201912-33,하나은행,200.0,18,39,4,14,10,14,5,18,23,16,15,5,10,2,58,22,53,41.5,46.2,28.6,71.4,45.3,49.0,59,KB스타즈,80,-22,False,58
040,1,201912,34,40-1-201912-34,BNK썸,200.0,18,45,6,18,9,12,14,17,31,12,19,8,15,1,63,24,63,38.1,40.0,33.3,75.0,42.9,46.1,58,신한은행,59,4,True,63
040,1,201912,34,40-1-201912-34,신한은행,200.0,17,47,4,12,13,18,13,22,35,14,18,5,17,5,59,21,59,35.6,36.2,33.3,72.2,39.0,44.1,58,BNK썸,63,-4,False,59
040,1,201912,35,40-1-201912-35,우리은행,200.0,23,41,6,23,12,13,10,25,35,16,17,8,11,4,76,29,64,45.3,56.1,26.1,92.3,50.0,54.5,92,하나은행,72,4,True,76
040,1,201912,35,40-1-201912-35,하나은행,200.0,18,37,8,20,12,13,5,21,26,20,19,8,13,1,72,26,57,45.6,48.6,40.0,92.3,52.6,57.4,82,우리은행,76,-4,False,72
040,1,201912,36,40-1-201912-36,삼성생명,200.0,23,45,6,20,12,12,8,17,25,22,23,15,12,4,76,29,65,44.6,51.1,30.0,100.0,49.2,54.1,94,신한은행,70,6,True,76
040,1,201912,36,40-1-201912-36,신한은행,200.0,15,32,8,23,16,21,13,20,33,20,18,6,24,3,70,23,55,41.8,46.9,34.8,76.2,49.1,54.5,71,삼성생명,76,-6,False,70
040,1,201912,37,40-1-201912-37,BNK썸,200.0,17,37,7,17,6,13,10,24,34,17,14,5,11,1,61,24,54,44.4,45.9,41.2,46.2,50.9,51.1,70,KB스타즈,56,5,True,61
040,1,201912,37,40-1-201912-37,KB스타즈,200.0,13,33,9,30,3,3,6,19,25,13,18,5,8,1,56,22,63,34.9,39.4,30.0,100.0,42.1,43.5,51,BNK썸,61,-5,False,56
040,1,201912,38,40-1-201912-38,삼성생명,200.0,23,51,5,13,8,12,11,18,29,19,21,5,11,6,69,28,64,43.8,45.1,38.5,66.7,47.7,49.8,77,우리은행,75,-6,False,69
040,1,201912,38,40-1-201912-38,우리은행,200.0,25,53,4,17,13,17,17,23,40,20,14,7,8,3,75,29,70,41.4,47.2,23.5,76.5,44.3,48.4,92,삼성생명,69,6,True,75
040,1,201912,39,40-1-201912-39,신한은행,200.0,14,42,9,25,19,23,13,18,31,12,21,7,12,2,74,23,67,34.3,33.3,36.0,82.6,41.0,48.0,66,하나은행,96,-22,False,74
040,1,201912,39,40-1-201912-39,하나은행,200.0,26,45,10,21,14,18,10,30,40,25,20,10,14,5,96,36,66,54.5,57.8,47.6,77.8,62.1,64.9,128,신한은행,74,22,True,96
